year,ISO3,ADM0_NAME,ADM0_PCODE,ADM1_NAME,ADM1_PCODE,ADM2_NAME,ADM2_PCODE,ADM3_NAME,ADM3_PCODE,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
2022,BGD,Bangladesh,BD,Barisal,BD10,Bhola,BD1009,Burhanuddin,BD100921,110314,101111,211425,9825,10485,10692,9086,8529,8444,8091,7751,6740,6731,5966,5401,4174,3470,2185,1468,1276,10414,10862,11037,9009,6909,6527,6310,6266,5564,5508,5080,4600,4308,3515,2469,1598,1135,20239,21347,21729,18095,15438,14971,14401,14017,12304,12239,11046,10001,8482,6985,4654,3066,2411
2022,BGD,Bangladesh,BD,Barisal,BD10,Bhola,BD1009,Char Fasson,BD100925,246480,236681,483161,25296,26273,24661,19183,20833,21518,18159,14569,12880,12806,12632,11111,8928,6851,4736,3152,2892,26024,26779,25732,20830,17298,18382,17182,15394,12230,9935,9669,8541,9180,7196,5707,3404,3198,51320,53052,50393,40013,38131,39900,35341,29963,25110,22741,22301,19652,18108,14047,10443,6556,6090
2022,BGD,Bangladesh,BD,Barisal,BD10,Bhola,BD1009,Daulatkhan,BD100929,80288,74779,155067,7642,8023,8142,6892,6537,6160,6155,5244,4708,4303,4271,3720,2938,2215,1466,995,877,7988,8200,8343,6958,5413,5077,5196,4604,4165,3523,3361,2948,3098,2280,1731,1069,825,15630,16223,16485,13850,11950,11237,11351,9848,8873,7826,7632,6668,6036,4495,3197,2064,1702
2022,BGD,Bangladesh,BD,Barisal,BD10,Bhola,BD1009,Lalmohan,BD100954,145277,131955,277232,13988,14684,13408,11327,12006,12154,11025,9726,8316,8045,7552,7069,5654,4346,2669,1757,1551,14258,15028,14157,10611,8925,9640,9497,8602,7400,6346,5844,5427,5543,4376,3099,1754,1448,28246,29712,27565,21938,20931,21794,20522,18328,15716,14391,13396,12496,11197,8722,5768,3511,2999
2022,BGD,Bangladesh,BD,Barisal,BD10,Bhola,BD1009,Manpura,BD100965,42332,41542,83874,4586,4615,3932,3164,3924,3921,3535,2702,1710,2127,1890,1855,1574,1225,684,443,445,4763,4724,4301,3481,3050,3795,3543,3172,2072,1507,1390,1316,1363,1107,911,543,504,9349,9339,8233,6645,6974,7716,7078,5874,3782,3634,3280,3171,2937,2332,1595,986,949
2022,BGD,Bangladesh,BD,Barisal,BD10,Bhola,BD1009,Tazumuddin,BD100991,63657,64298,127955,5955,6321,5575,4872,5473,5647,5435,4381,3895,3359,3237,2903,2196,1901,1157,792,558,6311,6735,6281,5299,4532,5162,4933,4819,3794,3326,2942,2580,2466,2034,1515,880,689,12266,13056,11856,10171,10005,10809,10368,9200,7689,6685,6179,5483,4662,3935,2672,1672,1247
2022,BGD,Bangladesh,BD,Barisal,BD10,Jhalokati,BD1042,Jhalokati Sadar,BD104240,118313,105533,223846,7443,8636,10047,9731,8627,8826,9559,9090,8163,8217,7147,5911,5084,4380,3102,2360,1990,7638,8748,10432,9515,7653,6818,6502,6918,7020,7060,5928,5680,4681,4112,2933,2235,1660,15081,17384,20479,19246,16280,15644,16061,16008,15183,15277,13075,11591,9765,8492,6035,4595,3650
2022,BGD,Bangladesh,BD,Barisal,BD10,Jhalokati,BD1042,Kanthalia,BD104243,59374,52393,111767,4208,4356,5050,4147,3812,4171,4823,4440,4382,4290,3890,3134,2912,2057,1660,965,1077,4288,4678,5147,4298,3372,2959,3146,3284,3493,3376,3202,2864,2673,2080,1595,987,951,8496,9034,10197,8445,7184,7130,7969,7724,7875,7666,7092,5998,5585,4137,3255,1952,2028
2022,BGD,Bangladesh,BD,Barisal,BD10,Jhalokati,BD1042,Nalchity,BD104273,88568,75161,163729,6092,7203,8361,7053,5995,6191,6750,6359,6184,6008,5353,4601,3855,3145,2374,1558,1486,6154,7164,8180,6677,5050,4376,4442,4414,4557,4659,4169,3846,3215,3230,2219,1522,1287,12246,14367,16541,13730,11045,10567,11192,10773,10741,10667,9522,8447,7070,6375,4593,3080,2773
2022,BGD,Bangladesh,BD,Barisal,BD10,Jhalokati,BD1042,Rajapur,BD104284,75486,64495,139981,5731,6157,6838,5678,4930,5108,5672,5711,5309,5148,4584,4072,3361,2697,2106,1291,1093,5747,6279,6976,5537,3940,3461,3595,3909,3923,4030,3559,3388,2803,2764,2113,1412,1059,11478,12436,13814,11215,8870,8569,9267,9620,9232,9178,8143,7460,6164,5461,4219,2703,2152
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Bauphal,BD107838,156283,131599,287882,11969,13373,13149,11024,11120,11873,12133,11609,10238,10828,9887,8128,6954,5472,3819,2506,2201,12089,13401,13990,10824,8038,7902,8251,8368,7844,7765,7295,6870,6143,5248,3632,2185,1754,24058,26774,27139,21848,19158,19775,20384,19977,18082,18593,17182,14998,13097,10720,7451,4691,3955
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Dashmina,BD107852,65436,58687,124123,5515,5931,5578,4007,4945,5502,5299,4713,4368,4318,4286,3129,2693,1947,1495,894,816,5609,6095,5869,4485,3465,4027,4174,4104,3673,3361,3472,2912,2711,1899,1355,828,648,11124,12026,11447,8492,8410,9529,9473,8817,8041,7679,7758,6041,5404,3846,2850,1722,1464
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Dumki,BD107855,36142,30823,66965,2706,2955,3084,2680,2531,2631,2709,2678,2533,2472,2355,1868,1624,1268,913,592,543,2817,2977,3172,2738,2335,1733,1884,1926,1863,1843,1667,1658,1306,1120,807,534,443,5523,5932,6256,5418,4866,4364,4593,4604,4396,4315,4022,3526,2930,2388,1720,1126,986
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Galachipa,BD107857,199462,186304,385766,17623,18490,16588,13275,15867,17632,16000,13228,11659,12689,11835,9947,8047,6377,4398,2847,2960,17930,18610,18477,13624,12420,14161,14796,13693,10809,9407,8891,8698,7955,6606,4483,3059,2685,35553,37100,35065,26899,28287,31793,30796,26921,22468,22096,20726,18645,16002,12983,8881,5906,5645
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Kala Para,BD107866,136915,133545,270460,11815,12029,11233,8413,11445,12721,12448,10066,8112,7848,7463,6376,5424,4101,2998,2127,2296,11972,12378,12272,9597,10029,11379,11819,11030,8445,7192,5773,5511,4950,3925,3092,2104,2077,23787,24407,23505,18010,21474,24100,24267,21096,16557,15040,13236,11887,10374,8026,6090,4231,4373
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Mirzaganj,BD107876,63484,55959,119443,4286,4721,5194,4520,4222,4592,5134,4813,4768,4487,4388,3488,3016,2087,1731,1035,1002,4490,4882,5579,4684,3623,3309,3578,3601,3634,3410,3493,2864,2965,2119,1741,1050,937,8776,9603,10773,9204,7845,7901,8712,8414,8402,7897,7881,6352,5981,4206,3472,2085,1939
2022,BGD,Bangladesh,BD,Barisal,BD10,Patuakhali,BD1078,Patuakhali Sadar,BD107895,154162,139508,293670,11331,12453,13072,11650,11325,12242,12112,11523,10381,10756,9720,7974,6364,4839,3677,2382,2361,11677,12554,13874,12234,10090,9447,9554,9372,8668,8486,7713,7045,6401,4829,3438,2107,2019,23008,25007,26946,23884,21415,21689,21666,20895,19049,19242,17433,15019,12765,9668,7115,4489,4380
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Bhandaria,BD107914,70362,63023,133385,5505,5719,6261,5412,5003,5181,5376,5319,4562,4949,4251,3509,2968,2326,1780,1157,1084,5517,5882,6539,5358,4150,3856,3961,3950,4002,3805,3382,3269,2811,2413,1791,1317,1020,11022,11601,12800,10770,9153,9037,9337,9269,8564,8754,7633,6778,5779,4739,3571,2474,2104
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Kawkhali,BD107947,32465,30058,62523,2130,2373,2637,2605,2262,2393,2508,2501,2217,2359,1963,1794,1324,1305,910,685,499,2199,2441,2804,2582,2296,2081,1962,1954,1949,1987,1680,1707,1272,1224,833,661,426,4329,4814,5441,5187,4558,4474,4470,4455,4166,4346,3643,3501,2596,2529,1743,1346,925
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Mathbaria,BD107958,130596,117974,248570,9768,10088,10086,8630,10050,10497,10497,9566,9049,9208,8278,6845,5792,4502,3352,2263,2125,9720,10304,10538,9033,8725,8407,8380,7559,7427,7259,6704,6336,5316,4575,3383,2331,1977,19488,20392,20624,17663,18775,18904,18877,17125,16476,16467,14982,13181,11108,9077,6735,4594,4102
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Nazirpur,BD107976,89518,83282,172800,6755,7175,7592,6696,6269,6651,6643,6612,5750,6158,5210,4969,3848,3544,2218,1885,1543,6822,7277,7622,7255,6326,5389,5369,5388,5263,5245,4345,4653,3705,3533,2150,1773,1167,13577,14452,15214,13951,12595,12040,12012,12000,11013,11403,9555,9622,7553,7077,4368,3658,2710
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Pirojpur Sadar,BD107980,86317,79101,165418,6041,6434,7169,6837,6312,6611,7082,6597,5838,5850,4830,4604,3334,3511,2191,1787,1289,6274,6626,7390,6631,5863,5320,5268,5435,5236,5289,4285,4308,3197,3191,2049,1681,1058,12315,13060,14559,13468,12175,11931,12350,12032,11074,11139,9115,8912,6531,6702,4240,3468,2347
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Nesarabad (Swarupkati),BD107987,104293,94598,198891,6964,7222,8628,8763,7645,7415,7988,7813,7325,7025,6111,5634,4328,4139,2838,2485,1970,7179,7141,8936,8565,7451,6191,6099,6281,6099,6447,5210,5243,3942,3785,2438,2134,1457,14143,14363,17564,17328,15096,13606,14087,14094,13424,13472,11321,10877,8270,7924,5276,4619,3427
2022,BGD,Bangladesh,BD,Barisal,BD10,Pirojpur,BD1079,Zianagar,BD107990,40963,37176,78139,3343,3593,3652,3053,2861,3053,3206,3023,2566,2787,2438,1986,1682,1331,1046,686,657,3391,3707,3936,3066,2434,2204,2376,2409,2231,2278,1947,1749,1613,1454,1064,724,593,6734,7300,7588,6119,5295,5257,5582,5432,4797,5065,4385,3735,3295,2785,2110,1410,1250
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Alikadam,BD200304,33003,34957,67960,4211,3854,3102,3017,3013,2756,2226,2239,1906,1755,1505,1153,842,529,396,261,238,4428,3966,3487,3053,3048,2834,2620,2482,1948,1614,1577,1302,1052,539,492,287,228,8639,7820,6589,6070,6061,5590,4846,4721,3854,3369,3082,2455,1894,1068,888,548,466
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Bandarban Sadar,BD200314,51670,59065,110735,4740,4611,4574,4842,4587,4612,4206,3803,3266,3336,2678,2148,1395,991,795,631,455,5051,4992,5078,5484,5820,5368,5050,4592,3777,3583,2994,2592,1859,1155,768,578,324,9791,9603,9652,10326,10407,9980,9256,8395,7043,6919,5672,4740,3254,2146,1563,1209,779
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Lama,BD200351,72646,76382,149028,8444,7929,6963,6192,6569,6414,5360,4783,4317,3912,3291,2599,2044,1326,1162,728,613,8604,8681,7537,6529,6608,6475,5687,5463,4147,3851,3375,2755,2420,1632,1253,757,608,17048,16610,14500,12721,13177,12889,11047,10246,8464,7763,6666,5354,4464,2958,2415,1485,1221
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Naikhongchhari,BD200373,37369,37718,75087,4979,4298,3663,3141,3421,3277,2693,2344,2041,1960,1693,1208,937,670,514,296,234,4929,4302,3846,3220,3029,3144,2882,2480,2028,1898,1619,1378,1021,812,521,365,244,9908,8600,7509,6361,6450,6421,5575,4824,4069,3858,3312,2586,1958,1482,1035,661,478
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Rowangchhari,BD200389,15582,16243,31825,1422,1428,1104,1126,1300,1263,1237,1152,979,1116,920,861,539,433,350,228,124,1513,1538,1172,1149,1503,1386,1321,1278,943,1009,876,874,598,454,293,227,109,2935,2966,2276,2275,2803,2649,2558,2430,1922,2125,1796,1735,1137,887,643,455,233
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Ruma,BD200391,14585,15928,30513,1543,1438,1186,1312,1226,1110,1160,1022,943,955,838,712,416,325,187,138,74,1711,1649,1272,1269,1417,1290,1179,1163,1064,970,852,798,570,340,192,95,97,3254,3087,2458,2581,2643,2400,2339,2185,2007,1925,1690,1510,986,665,379,233,171
2022,BGD,Bangladesh,BD,Chittagong,BD20,Bandarban,BD2003,Thanchi,BD200395,15599,16650,32249,2133,1811,1246,1091,1161,1280,1243,972,913,1009,846,798,379,311,216,116,74,2175,1960,1136,1056,1233,1421,1368,1277,930,801,1025,810,658,364,219,137,80,4308,3771,2382,2147,2394,2701,2611,2249,1843,1810,1871,1608,1037,675,435,253,154
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Akhaura,BD201202,82297,73086,155383,8007,7933,7987,7423,7013,6442,5873,5436,5233,4667,4522,2985,2892,1960,1725,1082,1117,8341,8250,7882,7301,5818,4802,4342,3898,3732,3695,3644,2965,2742,2063,1651,970,990,16348,16183,15869,14724,12831,11244,10215,9334,8965,8362,8166,5950,5634,4023,3376,2052,2107
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Banchharampur,BD201204,168685,137342,306027,15693,15703,13932,12424,14218,12908,11872,10879,10835,10645,9869,8013,7146,5290,4286,2465,2507,15691,16237,14200,12576,10140,8277,7491,7262,6756,6639,6962,6376,6002,4801,3881,2190,1861,31384,31940,28132,25000,24358,21185,19363,18141,17591,17284,16831,14389,13148,10091,8167,4655,4368
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Bijoynagar,BD201207,163909,147766,311675,17869,16755,14999,12863,12974,12267,11481,10675,10119,8909,8411,6279,6055,4622,4127,2704,2800,18529,17723,15037,13691,11265,9428,8224,8029,7829,7386,7052,5905,5082,4158,3583,2635,2210,36398,34478,30036,26554,24239,21695,19705,18704,17948,16295,15463,12184,11137,8780,7710,5339,5010
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Brahmanbaria Sadar,BD201213,326213,306226,632439,35135,33529,31956,29374,27265,25689,24083,20831,19567,16750,15972,11814,11127,7738,6779,3876,4728,36403,35240,32029,29654,26605,21258,19294,17582,16666,14919,13903,11162,10187,7699,6385,3654,3586,71538,68769,63985,59028,53870,46947,43377,38413,36233,31669,29875,22976,21314,15437,13164,7530,8314
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Ashuganj,BD201233,113654,103855,217509,12725,12284,11260,9748,8818,8685,8200,7314,7040,5956,5560,3978,3908,2548,2525,1394,1711,13276,12418,10933,9748,8407,6739,6275,5818,5714,5152,5073,3816,3378,2694,2054,1137,1223,26001,24702,22193,19496,17225,15424,14475,13132,12754,11108,10633,7794,7286,5242,4579,2531,2934
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Kasba,BD201263,195177,167849,363026,19124,19300,19172,17826,16176,14986,13498,12356,12080,11297,10130,7394,6939,4815,4257,2748,3079,19884,19762,18918,17172,12113,10356,8862,8510,8509,8176,7958,7073,6562,5058,3987,2606,2343,39008,39062,38090,34998,28289,25342,22360,20866,20589,19473,18088,14467,13501,9873,8244,5354,5422
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Nabinagar,BD201285,307085,252578,559663,32226,31896,28876,24904,23771,23071,21751,19596,19392,17204,16347,11561,11554,8311,7418,4411,4796,32501,32439,27958,22641,17164,14234,13174,12918,12779,12180,12582,10467,10138,7521,6436,3966,3480,64727,64335,56834,47545,40935,37305,34925,32514,32171,29384,28929,22028,21692,15832,13854,8377,8276
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Nasirnagar,BD201290,190513,171460,361973,23133,20933,17146,14438,13647,14101,13703,12434,11522,10420,9917,7098,7107,4947,4623,2566,2778,23577,21949,16207,13742,12469,10804,10146,10383,9454,8808,8432,6250,6228,4509,4032,2317,2153,46710,42882,33353,28180,26116,24905,23849,22817,20976,19228,18349,13348,13335,9456,8655,4883,4931
2022,BGD,Bangladesh,BD,Chittagong,BD20,Brahamanbaria,BD2012,Sarail,BD201294,187495,166141,353636,22928,20906,17066,14718,14305,13925,13649,11873,11110,9955,9612,6827,6629,4648,4220,2458,2666,23338,22142,16584,14415,12707,9922,9277,9172,8634,7757,7585,6139,5939,4378,3705,2296,2151,46266,43048,33650,29133,27012,23847,22926,21045,19744,17712,17197,12966,12568,9026,7925,4754,4817
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Chandpur Sadar,BD201322,249398,225589,474987,20654,20615,23263,23849,20698,19651,18674,17534,15769,15126,12734,10668,9074,7499,5916,3752,3922,21158,21228,23073,21568,18613,15560,14205,13855,13248,12763,11576,10437,8894,7196,5468,3680,3067,41812,41843,46336,45417,39311,35211,32879,31389,29017,27889,24310,21105,17968,14695,11384,7432,6989
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Faridganj,BD201345,222831,178005,400836,17711,17752,20499,21423,17919,16722,15452,15253,14266,13930,12444,9914,9346,6814,5704,3492,4190,17996,18090,19211,17727,13622,10965,9470,9388,8804,8831,8605,8045,7915,6788,5425,3686,3437,35707,35842,39710,39150,31541,27687,24922,24641,23070,22761,21049,17959,17261,13602,11129,7178,7627
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Haim Char,BD201347,46868,42784,89652,4083,4498,4672,3950,3374,3507,3466,3296,2907,2774,2705,1939,1912,1205,1165,673,742,4189,4528,4550,3779,2815,2614,2663,2766,2525,2330,2213,1853,1938,1456,1222,685,658,8272,9026,9222,7729,6189,6121,6129,6062,5432,5104,4918,3792,3850,2661,2387,1358,1400
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Hajiganj,BD201349,193951,166086,360037,15980,16211,18261,19115,16393,15271,14130,13452,11703,11344,10196,8061,7361,5754,4666,3072,2981,16357,16493,17539,17933,14107,11495,9667,9239,8737,8629,7570,7023,6525,5611,4032,2790,2339,32337,32704,35800,37048,30500,26766,23797,22691,20440,19973,17766,15084,13886,11365,8698,5862,5320
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Kachua,BD201358,230029,194817,424846,20202,20780,21743,20943,19174,17828,16157,15703,13791,13807,11962,9404,8761,6802,5568,3486,3918,20357,21012,21355,19980,15741,12716,10699,10687,9749,9968,9114,8212,7531,6003,5182,3367,3144,40559,41792,43098,40923,34915,30544,26856,26390,23540,23775,21076,17616,16292,12805,10750,6853,7062
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Matlab Dakshin,BD201376,111318,90514,201832,8748,8705,9474,9401,8754,8251,8054,7856,7497,7704,6412,5525,4514,3937,2819,1949,1718,9093,8965,8956,8021,6381,5473,5300,5273,5049,5470,5038,4667,3873,3279,2458,1902,1316,17841,17670,18430,17422,15135,13724,13354,13129,12546,13174,11450,10192,8387,7216,5277,3851,3034
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Matlab Uttar,BD201379,144266,124635,268901,10368,10700,11972,11751,10905,10211,10268,10122,9927,10005,9042,7124,6511,5539,4157,3013,2651,10775,11022,12164,11378,9929,8006,7669,7672,7223,7348,7097,5943,5557,4636,3725,2535,1956,21143,21722,24136,23129,20834,18217,17937,17794,17150,17353,16139,13067,12068,10175,7882,5548,4607
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chandpur,BD2013,Shahrasti,BD201395,135819,111569,247388,11256,11130,12065,13107,11687,10505,9517,9342,8509,8285,7200,5533,5314,4001,3488,2194,2686,11339,11141,11495,11529,9716,7514,6339,6186,5708,5463,5260,4766,4313,3534,3078,2103,2085,22595,22271,23560,24636,21403,18019,15856,15528,14217,13748,12460,10299,9627,7535,6566,4297,4771
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Anowara,BD201504,148144,134314,282458,12892,13666,14521,14243,11836,11573,11218,10502,9032,8903,7396,6427,5229,3861,3184,1810,1851,13571,14324,14831,13927,12206,9160,8370,8220,7377,7035,6136,5713,4585,3593,2511,1549,1206,26463,27990,29352,28170,24042,20733,19588,18722,16409,15938,13532,12140,9814,7454,5695,3359,3057
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Bayejid Bostami,BD201506,123710,135085,258795,9953,9154,10113,16046,16844,13419,10544,9193,6928,6094,4662,3267,2604,1717,1436,945,791,10587,9507,10483,14200,18136,15720,12599,11098,8671,6706,5398,4224,3195,1908,1322,795,536,20540,18661,20596,30246,34980,29139,23143,20291,15599,12800,10060,7491,5799,3625,2758,1740,1327
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Banshkhali,BD201508,237296,218295,455591,25393,25645,24621,20119,17555,18882,17555,16385,13708,12788,12231,9895,7697,5434,4232,2678,2478,26762,27288,24918,20489,16439,13760,13137,13185,11235,10286,9845,8882,7376,5818,4207,2743,1925,52155,52933,49539,40608,33994,32642,30692,29570,24943,23074,22076,18777,15073,11252,8439,5421,4403
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Bakalia,BD201510,162368,181205,343573,13910,13130,14269,19720,19390,16145,13744,11945,10015,8736,6699,4849,3517,2296,1791,1171,1041,14366,13655,15456,19467,22461,19120,16750,13876,11268,9107,8135,6505,4771,2894,1878,857,639,28276,26785,29725,39187,41851,35265,30494,25821,21283,17843,14834,11354,8288,5190,3669,2028,1680
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Boalkhali,BD201512,123792,113168,236960,8950,9167,10347,12806,11245,10125,9815,9284,8011,8049,6535,5653,4373,3467,2527,1766,1672,9290,9302,10893,12131,11872,8527,7648,7028,6549,6743,5538,5436,4092,3336,2273,1510,1000,18240,18469,21240,24937,23117,18652,17463,16312,14560,14792,12073,11089,8465,6803,4800,3276,2672
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Chandanaish,BD201518,138540,134719,273259,11993,11928,13010,14506,11651,11251,10724,9798,8237,7992,7223,5740,4802,3452,2757,1717,1759,12841,12499,13752,14318,13230,9613,9139,8737,7634,7383,6179,5551,4649,3483,2741,1615,1355,24834,24427,26762,28824,24881,20864,19863,18535,15871,15375,13402,11291,9451,6935,5498,3332,3114
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Chandgaon,BD201519,177315,186973,364288,13165,11893,14048,23377,23531,18759,14912,13221,10270,9391,7174,5507,4419,2785,2178,1411,1274,13393,12368,14480,20078,26730,21685,17023,14340,11699,9275,7863,6270,4799,3078,2079,967,846,26558,24261,28528,43455,50261,40444,31935,27561,21969,18666,15037,11777,9218,5863,4257,2378,2120
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Chittagong Port,BD201520,93549,98480,192029,6260,5413,6419,13767,15917,11786,8282,6813,5126,3971,2842,2165,1801,1064,860,547,516,6312,5823,6217,9485,14967,13763,10711,8397,6384,5305,4053,2880,1791,961,741,421,269,12572,11236,12636,23252,30884,25549,18993,15210,11510,9276,6895,5045,3592,2025,1601,968,785
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Double Mooring,BD201528,229360,266303,495663,16699,16047,18517,27244,27781,24148,20610,18701,15015,13379,9839,7197,5225,3501,2523,1648,1286,17677,16572,19318,26061,33308,30144,26181,22416,18713,16180,13482,10571,7075,4057,2381,1296,871,34376,32619,37835,53305,61089,54292,46791,41117,33728,29559,23321,17768,12300,7558,4904,2944,2157
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Fatikchhari,BD201533,314965,290852,605817,26624,27578,29949,30276,26499,24890,23603,21834,19391,19067,16045,13680,11136,8592,7010,4302,4489,27259,28485,31688,31884,28479,21667,18254,17721,15669,14567,12903,11837,9931,7855,5898,3666,3089,53883,56063,61637,62160,54978,46557,41857,39555,35060,33634,28948,25517,21067,16447,12908,7968,7578
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Halishahar,BD201535,86922,90729,177651,6516,6290,7223,9284,9524,9000,8109,6859,5397,4929,4048,3451,2297,1456,1154,778,607,6994,6553,6990,8813,10299,9033,8552,7316,6240,5184,4247,3487,2724,1956,1175,734,432,13510,12843,14213,18097,19823,18033,16661,14175,11637,10113,8295,6938,5021,3412,2329,1512,1039
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Hathazari,BD201537,226385,214817,441202,17470,17336,20445,24797,21957,18810,17662,16234,13715,13634,11296,9724,7391,5573,4456,3012,2873,17854,17974,21752,25430,28950,17832,13879,12842,11217,10547,8831,8442,6524,5048,3600,2372,1723,35324,35310,42197,50227,50907,36642,31541,29076,24932,24181,20127,18166,13915,10621,8056,5384,4596
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Kotwali,BD201541,158033,189973,348006,9037,9233,12473,17088,15980,14103,13986,13574,11911,11340,8188,7090,4344,3921,2343,1974,1448,9618,9532,12856,18665,24119,19786,17349,15154,13534,13138,11066,10080,5932,4328,2331,1576,909,18655,18765,25329,35753,40099,33889,31335,28728,25445,24478,19254,17170,10276,8249,4674,3550,2357
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Khulshi,BD201543,143414,163863,307277,11081,10614,12039,17109,17947,14946,11952,11587,9443,8492,5737,4248,3066,1942,1392,988,831,11521,10874,12732,15839,20476,18749,15972,13312,10554,9182,7983,6492,4465,2617,1681,824,590,22602,21488,24771,32948,38423,33695,27924,24899,19997,17674,13720,10740,7531,4559,3073,1812,1421
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Lohagara,BD201547,147698,132432,280130,14148,14123,15441,14934,11760,11597,10507,9972,8252,8299,7488,5692,5097,3590,3016,1872,1910,14381,14346,15420,13877,11116,8969,8161,7999,6770,6487,5705,5217,4393,3616,2814,1741,1420,28529,28469,30861,28811,22876,20566,18668,17971,15022,14786,13193,10909,9490,7206,5830,3613,3330
2022,BGD,Bangladesh,BD,Chittagong,BD20,Chittagong,BD2015,Mirsharai,BD201553,225220,187091,412311,16822,16513,18635,22262,19090,17323,16592,15572,14913,14369,12736,10317,8890,7001,6039,3751,4395,17087,16720,18773,19946,17206,13248,11449,10857,10149,9649,9281,8995,7884,6165,4342,2912,2428,33909,33233,37408,42208,36296,30571,28041,26429,25062,24018,22017,19312,16774,13166,10381,6663,6823
